status,file,source_or_variants
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/Tesla/patents/INDEX.json,
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/schemas/INDEX.schema.json,
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/schemas/LICENSE.schema.json,
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/publications/INDEX.json,
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/images/INDEX.json,
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/patents/INDEX.json,
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/Shared/historical_images/INDEX.json,
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/Shared/figures/INDEX.json,
still_missing,99_Operations/Visionary_Intelligence/04_Artifacts/Shared/diagrams/INDEX.json,
still_missing,99_Operations/Visionary_Intelligence/08_Review_and_Promotion/QA_Checklist.md,
still_missing,99_Operations/Visionary_Intelligence/08_Review_and_Promotion/Release_Notes_Template.md,
still_missing,99_Operations/Visionary_Intelligence/08_Review_and_Promotion/Merge_Map_To_Company_Tree.md,
still_missing,99_Operations/Visionary_Intelligence/08_Review_and_Promotion/Promotion_Checklist.md,
still_missing,99_Operations/Visionary_Intelligence/00_Admin/License_Policy.md,
still_missing,99_Operations/Visionary_Intelligence/00_Admin/Conventions.md,
still_missing,99_Operations/Visionary_Intelligence/00_Admin/Citation_Rules.md,
still_missing,99_Operations/Visionary_Intelligence/00_Admin/Contribution_Guide.md,
still_missing,99_Operations/Visionary_Intelligence/00_Admin/Naming_Standards.md,
still_missing,scripts/workspace_disk_guard.py,
still_missing,scripts/build_all.py,
still_missing,scripts/zip_repo_safe_guarded.py,
still_missing,scripts/copy_context_to_clipboard.sh,
still_missing,scripts/render_handbooks_guarded.py,
still_missing,scripts/one_click_installer.py,
still_missing,scripts/one_click_full_build.py,
still_missing,scripts/render_handbooks.py,
still_missing,scripts/zip_repo_safe.py,
still_missing,scripts/one_click_bootstrap.py,
still_missing,scripts/build_all_guarded.py,
still_missing,scripts/preflight_handbooks.py,
still_missing,scripts/automate_handbooks.py,
still_missing,scripts/context_for_chat.py,
still_missing,branding/DECISIONS_AND_TODOS.md,
still_missing,branding/taglines/TAGLINES_MASTER.md,
still_missing,Tools/daily_fast.command,
still_missing,Tools/weekly_hash.command,
still_missing,Tools/backup_engine.py,
still_missing,Tools/dry_run.command,
still_missing,Tools/fix_permissions.command,
still_missing,Tools/monthly_repack.command,
still_missing,Tools/restore.py,
still_missing,Tools/restore.command,
still_missing,Tools/backup_config.json,
still_missing,04_Technology/05_Battery_PV_Wind/COST_BENCHMARKS.md,
still_missing,04_Technology/04_Electrical_Protection/PROTECTION_OVERVIEW.md,
still_missing,04_Technology/06_Control_SCADA/BLACKSTART_CONCEPT.md,
still_missing,04_Technology/01_Hydraulics/HYDRAULICS_PRIMER.md,
still_missing,04_Technology/03_Turbine_Generator/CROSSFLOW_TURBINE.md,
still_missing,04_Technology/02_Hydram/HYDRAM_GUIDE.md,
still_missing,04_Technology/handbooks/HB-01_Turbine_Selection/handbook.md,
still_missing,04_Technology/handbooks/HB-01_Turbine_Selection/exports/HB-01_Turbine_Selection_Doctrine_(Crossflow-first).pdf,
still_missing,04_Technology/handbooks/HB-01_Turbine_Selection/contexts/CONTEXT_OVERLAYS.md,
still_missing,04_Technology/handbooks/HB-02_Intake_Debris/handbook.md,
still_missing,"04_Technology/handbooks/HB-02_Intake_Debris/exports/HB-02_Intake_&_Debris_Management_(Run-of-River,_Water-kind).pdf",
still_missing,04_Technology/handbooks/HB-02_Intake_Debris/contexts/CONTEXT_OVERLAYS.md,
still_missing,04_Technology/handbooks/HB-05_Controls_SCADA/handbook.md,
still_missing,"04_Technology/handbooks/HB-05_Controls_SCADA/exports/HB-05_Controls,_Blackstart_&_SCADA_(Microgrid_Backbone).pdf",
still_missing,04_Technology/handbooks/HB-05_Controls_SCADA/contexts/CONTEXT_OVERLAYS.md,
still_missing,04_Technology/handbooks/HB-06_Commissioning_FAT_SAT/handbook.md,
still_missing,04_Technology/handbooks/HB-06_Commissioning_FAT_SAT/exports/HB-06_Commissioning_&_Acceptance_Testing_(FAT_→_SAT).pdf,
still_missing,04_Technology/handbooks/HB-06_Commissioning_FAT_SAT/contexts/CONTEXT_OVERLAYS.md,
still_missing,04_Technology/handbooks/HB-03_Penstock_Headloss/handbook.md,
still_missing,04_Technology/handbooks/HB-03_Penstock_Headloss/exports/HB-03_Penstock_&_Headloss_Design_(≤10%_Loss_Standard).pdf,
still_missing,04_Technology/handbooks/HB-03_Penstock_Headloss/contexts/CONTEXT_OVERLAYS.md,
still_missing,04_Technology/handbooks/HB-04_Hydram_Tuning/handbook.md,
still_missing,04_Technology/handbooks/HB-04_Hydram_Tuning/exports/HB-04_Hydraulic_Ram_Pump_Design_&_Tuning.pdf,
still_missing,04_Technology/handbooks/HB-04_Hydram_Tuning/contexts/CONTEXT_OVERLAYS.md,
still_missing,04_Technology/handbooks/_shared/COVER_TEMPLATE.md,
still_missing,04_Technology/handbooks/_shared/handbook_style.json,
still_missing,04_Technology/handbooks/_shared/DEFAULT_CONTEXTS.md,
still_missing,04_Technology/handbooks/_shared/CONTEXT_MATRIX.md,
still_missing,04_Technology/handbooks/_shared/DISCLAIMER.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/07_Volume_G_Resonance_RamPump_to_Turbine_Generator/Volume_G_Resonance_RamPump_to_Turbine_Generator.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_D_Microgrids_and_Controls.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_E_Safety_Codes_Standards.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_C_Storage_and_Power_Electronics.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_F_Economics_and_Costs.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_B1_Solar_PV.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_B4_Biogas.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_B5_Hydrogen.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_G_Resonance_RamPump_to_Turbine_Generator.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_B2_Wind.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_B3_Microhydro.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/DOCX_Versions/Volume_A_System_Engineering.docx,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/06_Volume_F_Economics_and_Costs/Volume_F_Economics_and_Costs.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/02_Volume_B_Generation_Tech/Wind/Volume_B2_Wind.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/02_Volume_B_Generation_Tech/Hydrogen/Volume_B5_Hydrogen.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/02_Volume_B_Generation_Tech/Solar_PV/Volume_B1_Solar_PV.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/02_Volume_B_Generation_Tech/Microhydro/Volume_B3_Microhydro.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/02_Volume_B_Generation_Tech/Bioenergy_Biogas/Volume_B4_Biogas.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/03_Volume_C_Storage_and_Power_Electronics/Volume_C_Storage_and_Power_Electronics.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/01_Volume_A_System_Engineering/Volume_A_System_Engineering.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/05_Volume_E_Safety_Codes_Standards/Volume_E_Safety_Codes_Standards.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/04_Volume_D_Microgrids_and_Controls/Volume_D_Microgrids_and_Controls.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/08_Tools_Templates/Hydro_Site_Survey.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/08_Tools_Templates/Load_Audit_Template.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/09_Reference_Library/references.md,
still_missing,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/09_Reference_Library/references.json,
still_missing,99_Operations 2/Visionary_Intelligence/SCOPE.md,
still_missing,99_Operations 2/Visionary_Intelligence/STATUS.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Tesla/Tesla_Profile.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Tesla/Tesla_Works_Index.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Tesla/Tesla_Patent_Compendium.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Schauberger/Schauberger_Profile.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Schauberger/Schauberger_Works_Index.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Schauberger/Schauberger_Patent_Compendium.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Dan_Winter/Dan_Winter_Profile.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Dan_Winter/Dan_Winter_Total_Work_Index.md,
still_missing,99_Operations 2/Visionary_Intelligence/02_Founder_Collections/Dan_Winter/Dan_Winter_Annex_NonMainstream_Disclaimer.md,
still_missing,99_Operations 2/Visionary_Intelligence/06_Tools/crosslinking/scenario_linker_rules.md,
still_missing,99_Operations 2/Visionary_Intelligence/06_Tools/hydraulics/hydraulics_friction_calculator.py,
still_missing,99_Operations 2/Visionary_Intelligence/06_Tools/hydraulics/sample_inputs/example_site_01.json,
still_missing,99_Operations 2/Visionary_Intelligence/06_Tools/hydraulics/sample_inputs/example_site_02.json,
still_missing,99_Operations 2/Visionary_Intelligence/07_Scenario_Traceability/Traceability_Matrix.md,
still_missing,99_Operations 2/Visionary_Intelligence/07_Scenario_Traceability/Scenario_Crosslinks/Scenario1.md,
still_missing,99_Operations 2/Visionary_Intelligence/07_Scenario_Traceability/Scenario_Crosslinks/Scenario5.md,
still_missing,99_Operations 2/Visionary_Intelligence/07_Scenario_Traceability/Scenario_Crosslinks/Scenario3.md,
still_missing,99_Operations 2/Visionary_Intelligence/07_Scenario_Traceability/Scenario_Crosslinks/Scenario4.md,
still_missing,99_Operations 2/Visionary_Intelligence/07_Scenario_Traceability/Scenario_Crosslinks/Scenario2.md,
still_missing,99_Operations 2/Visionary_Intelligence/05_Doctrine_Output/markdown/Crossflow_Setup_Tuning.md,
still_missing,99_Operations 2/Visionary_Intelligence/05_Doctrine_Output/markdown/Turbine_Selection_Doctrine.md,
still_missing,99_Operations 2/Visionary_Intelligence/05_Doctrine_Output/markdown/Intake_Vortex_Prevention.md,
still_missing,99_Operations 2/Visionary_Intelligence/05_Doctrine_Output/markdown/Penstock_Headloss_Rules.md,
still_missing,99_Operations 2/Visionary_Intelligence/01_Master_Index/Visionary_Master_Index.md,
still_missing,99_Operations 2/Visionary_Intelligence/01_Master_Index/Visionary_Comparative_Matrix.md,
still_missing,99_Operations 2/Visionary_Intelligence/01_Master_Index/Crosslink_Map.md,
still_missing,99_Operations 2/Visionary_Intelligence/01_Master_Index/Tag_Taxonomy.md,
still_missing,99_Operations 2/Visionary_Intelligence/03_Visionary_Profiles/00_Profile_Template.md,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/publications/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/images/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/patents/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/schemas/INDEX.schema.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/schemas/LICENSE.schema.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/publications/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/images/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/patents/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/historical_images/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/figures/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/diagrams/INDEX.json,
still_missing,99_Operations 2/Visionary_Intelligence/08_Review_and_Promotion/QA_Checklist.md,
still_missing,99_Operations 2/Visionary_Intelligence/08_Review_and_Promotion/Release_Notes_Template.md,
still_missing,99_Operations 2/Visionary_Intelligence/08_Review_and_Promotion/Merge_Map_To_Company_Tree.md,
still_missing,99_Operations 2/Visionary_Intelligence/08_Review_and_Promotion/Promotion_Checklist.md,
still_missing,99_Operations 2/Visionary_Intelligence/00_Admin/License_Policy.md,
still_missing,99_Operations 2/Visionary_Intelligence/00_Admin/Conventions.md,
still_missing,99_Operations 2/Visionary_Intelligence/00_Admin/Citation_Rules.md,
still_missing,99_Operations 2/Visionary_Intelligence/00_Admin/Contribution_Guide.md,
still_missing,99_Operations 2/Visionary_Intelligence/00_Admin/Naming_Standards.md,
still_missing,_BACKUPS/Visionary_Intelligence_OneClick_Update.zip,
still_missing,_BACKUPS/ResonanceEnergy_OneClick_FullBuild_Patch.zip,
still_missing,_BACKUPS/BackupToolsPackage.zip,
still_missing,_BACKUPS/99_Operations.zip,
still_missing,_BACKUPS/99_Operations copy.zip,
still_missing,_BACKUPS/resonance_backup_incremental.zip,
still_missing,_BACKUPS/OffGrid_Renewables_Cleantech_Reference_Library.zip,
still_missing,_BACKUPS/Visionary_Intelligence_OneClick_Update_ApplyOnly_SafetyFlags.zip,
still_missing,_BACKUPS/OffGrid_Renewables_Cleantech_Engineering_Manual_V2.zip,
still_missing,11_References/MASTER_REFERENCES.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803.zip,
still_missing,artifacts/build_all_report.md,
still_missing,artifacts/preflight_report.md,
still_missing,artifacts/bootstrap_report.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_210052.zip,
still_missing,artifacts/handbook_automation_report.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_194438.zip,
still_missing,artifacts/chat_context/CHAT_CONTEXT.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/02_Vision_Ethics_Founders/VISION_FOUNDATION.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/01_Executive_Summary/EXEC_SUMMARY.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/12_Admin_Governance/BOARD_CHARTER.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario5_Resilience_Hub/SCENARIO.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario1_Indigenous_Microgrid/SCENARIO.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario3_Industrial_Outfall/SCENARIO.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario4_EcoResort_Campus/SCENARIO.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/03_Market_Scenarios/Scenario2_Irrigation_Canal/SCENARIO.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/scripts/one_click_installer.py,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/scripts/render_handbooks.py,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/scripts/zip_repo_safe.py,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/scripts/automate_handbooks.py,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/05_Battery_PV_Wind/COST_BENCHMARKS.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/04_Electrical_Protection/PROTECTION_OVERVIEW.md,
still_missing,artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/06_Control_SCADA/BLACKSTART_CONCEPT.md,
